Temp (c),Elevation,Time_observation,timestamp_climate,selected,number,true.positive,positivity.level,actual,notes,validator,Selection,View,Channel,Begin.Time,End.Time,Low.Freq,High.Freq,Common.Name,Species.Code,Confidence,Begin.Path,File.Offset
22.176,14001500,20240213_143000,2024-02-13 14:30:00,FALSE,11543,NA,NA,,,Alayna,9677,Spectrogram 1,1,193515,193518,0,15000,Greenish Warbler,grewar3,0.5718,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240213_143000.WAV,15
22.176,14001500,20240213_143000,2024-02-13 14:30:00,FALSE,11544,NA,NA,,,Alayna,9678,Spectrogram 1,1,193527,193530,0,15000,Greenish Warbler,grewar3,0.6123,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240213_143000.WAV,27
21.676,14001500,20240213_163000,2024-02-13 16:30:00,FALSE,11545,NA,NA,,,Alayna,9742,Spectrogram 1,1,194190,194193,0,15000,Greenish Warbler,grewar3,0.5465,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240213_163000.WAV,90
21.676,14001500,20240213_163000,2024-02-13 16:30:00,FALSE,11546,NA,NA,,,Alayna,9744,Spectrogram 1,1,194214,194217,0,15000,Greenish Warbler,grewar3,0.6933,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240213_163000.WAV,114
21.676,14001500,20240213_163000,2024-02-13 16:30:00,FALSE,11547,NA,NA,,,Alayna,9746,Spectrogram 1,1,194226,194229,0,15000,Greenish Warbler,grewar3,0.6246,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240213_163000.WAV,126
21.676,14001500,20240213_163000,2024-02-13 16:30:00,TRUE,11548,TRUE,1,Greenish,,Alayna,9747,Spectrogram 1,1,194229,194232,0,15000,Greenish Warbler,grewar3,0.5005,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240213_163000.WAV,129
21.676,14001500,20240213_163000,2024-02-13 16:30:00,FALSE,11549,NA,NA,,,Alayna,9748,Spectrogram 1,1,194235,194238,0,15000,Greenish Warbler,grewar3,0.6189,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240213_163000.WAV,135
21.676,14001500,20240213_163000,2024-02-13 16:30:00,FALSE,11550,NA,NA,,,Alayna,9749,Spectrogram 1,1,194262,194265,0,15000,Greenish Warbler,grewar3,0.5779,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240213_163000.WAV,162
21.676,14001500,20240213_163000,2024-02-13 16:30:00,FALSE,11551,NA,NA,,,Alayna,9750,Spectrogram 1,1,194265,194268,0,15000,Greenish Warbler,grewar3,0.5925,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240213_163000.WAV,165
21.676,14001500,20240213_163000,2024-02-13 16:30:00,FALSE,11553,NA,NA,,,Alayna,9752,Spectrogram 1,1,194274,194277,0,15000,Greenish Warbler,grewar3,0.5231,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240213_163000.WAV,174
21.676,14001500,20240213_163000,2024-02-13 16:30:00,FALSE,11554,NA,NA,,,Alayna,9753,Spectrogram 1,1,194319,194322,0,15000,Greenish Warbler,grewar3,0.5674,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240213_163000.WAV,219
21.676,14001500,20240213_163000,2024-02-13 16:30:00,FALSE,11555,NA,NA,,,Alayna,9754,Spectrogram 1,1,194322,194325,0,15000,Greenish Warbler,grewar3,0.6781,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240213_163000.WAV,222
21.676,14001500,20240213_163000,2024-02-13 16:30:00,FALSE,11556,NA,NA,,,Alayna,9755,Spectrogram 1,1,194328,194331,0,15000,Greenish Warbler,grewar3,0.6777,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240213_163000.WAV,228
21.676,14001500,20240213_163000,2024-02-13 16:30:00,FALSE,11557,NA,NA,,,Alayna,9756,Spectrogram 1,1,194340,194343,0,15000,Greenish Warbler,grewar3,0.567,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240213_163000.WAV,240
21.676,14001500,20240213_163000,2024-02-13 16:30:00,FALSE,11558,NA,NA,,,Alayna,9757,Spectrogram 1,1,194343,194346,0,15000,Greenish Warbler,grewar3,0.6342,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240213_163000.WAV,243
21.676,14001500,20240213_163000,2024-02-13 16:30:00,FALSE,11559,NA,NA,,,Alayna,9760,Spectrogram 1,1,194361,194364,0,15000,Greenish Warbler,grewar3,0.6999,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240213_163000.WAV,261
21.676,14001500,20240213_163000,2024-02-13 16:30:00,FALSE,11560,NA,NA,,,Alayna,9761,Spectrogram 1,1,194370,194373,0,15000,Greenish Warbler,grewar3,0.6504,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240213_163000.WAV,270
21.676,14001500,20240213_163000,2024-02-13 16:30:00,FALSE,11561,NA,NA,,,Alayna,9762,Spectrogram 1,1,194388,194391,0,15000,Greenish Warbler,grewar3,0.5261,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240213_163000.WAV,288
21.676,14001500,20240213_163000,2024-02-13 16:30:00,FALSE,11562,NA,NA,,,Alayna,9763,Spectrogram 1,1,194394,194397,0,15000,Greenish Warbler,grewar3,0.6113,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240213_163000.WAV,294
19.173,14001500,20240214_113000,2024-02-14 11:30:00,FALSE,11563,NA,NA,,,Alayna,10009,Spectrogram 1,1,200103,200106,0,15000,Greenish Warbler,grewar3,0.724,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240214_113000.WAV,3
19.173,14001500,20240214_113000,2024-02-14 11:30:00,FALSE,11564,NA,NA,,,Alayna,10010,Spectrogram 1,1,200109,200112,0,15000,Greenish Warbler,grewar3,0.7273,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240214_113000.WAV,9
19.173,14001500,20240214_113000,2024-02-14 11:30:00,FALSE,11565,NA,NA,,,Alayna,10011,Spectrogram 1,1,200118,200121,0,15000,Greenish Warbler,grewar3,0.6534,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240214_113000.WAV,18
19.173,14001500,20240214_113000,2024-02-14 11:30:00,FALSE,11566,NA,NA,,,Alayna,10012,Spectrogram 1,1,200121,200124,0,15000,Greenish Warbler,grewar3,0.6691,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240214_113000.WAV,21
19.173,14001500,20240214_113000,2024-02-14 11:30:00,FALSE,11567,NA,NA,,,Alayna,10013,Spectrogram 1,1,200127,200130,0,15000,Greenish Warbler,grewar3,0.6218,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240214_113000.WAV,27
19.173,14001500,20240214_113000,2024-02-14 11:30:00,FALSE,11569,NA,NA,,,Alayna,10015,Spectrogram 1,1,200130,200133,0,15000,Greenish Warbler,grewar3,0.5925,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240214_113000.WAV,30
19.173,14001500,20240214_113000,2024-02-14 11:30:00,FALSE,11570,NA,NA,,,Alayna,10016,Spectrogram 1,1,200133,200136,0,15000,Greenish Warbler,grewar3,0.6442,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240214_113000.WAV,33
19.173,14001500,20240214_113000,2024-02-14 11:30:00,FALSE,11571,NA,NA,,,Alayna,10017,Spectrogram 1,1,200136,200139,0,15000,Greenish Warbler,grewar3,0.7948,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240214_113000.WAV,36
19.173,14001500,20240214_113000,2024-02-14 11:30:00,FALSE,11572,NA,NA,,,Alayna,10018,Spectrogram 1,1,200139,200142,0,15000,Greenish Warbler,grewar3,0.602,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240214_113000.WAV,39
19.173,14001500,20240214_113000,2024-02-14 11:30:00,FALSE,11573,NA,NA,,,Alayna,10019,Spectrogram 1,1,200142,200145,0,15000,Greenish Warbler,grewar3,0.8226,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240214_113000.WAV,42
19.173,14001500,20240214_113000,2024-02-14 11:30:00,FALSE,11574,NA,NA,,,Alayna,10020,Spectrogram 1,1,200151,200154,0,15000,Greenish Warbler,grewar3,0.7929,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240214_113000.WAV,51
19.173,14001500,20240214_113000,2024-02-14 11:30:00,FALSE,11575,NA,NA,,,Alayna,10021,Spectrogram 1,1,200157,200160,0,15000,Greenish Warbler,grewar3,0.7731,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240214_113000.WAV,57
19.173,14001500,20240214_113000,2024-02-14 11:30:00,FALSE,11577,NA,NA,,,Alayna,10023,Spectrogram 1,1,200172,200175,0,15000,Greenish Warbler,grewar3,0.6163,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240214_113000.WAV,72
19.173,14001500,20240214_113000,2024-02-14 11:30:00,FALSE,11578,NA,NA,,,Alayna,10024,Spectrogram 1,1,200178,200181,0,15000,Greenish Warbler,grewar3,0.525,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240214_113000.WAV,78
19.173,14001500,20240214_113000,2024-02-14 11:30:00,FALSE,11579,NA,NA,,,Alayna,10025,Spectrogram 1,1,200199,200202,0,15000,Greenish Warbler,grewar3,0.6947,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240214_113000.WAV,99
19.173,14001500,20240214_113000,2024-02-14 11:30:00,FALSE,11580,NA,NA,,,Alayna,10026,Spectrogram 1,1,200202,200205,0,15000,Greenish Warbler,grewar3,0.6481,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240214_113000.WAV,102
19.173,14001500,20240214_113000,2024-02-14 11:30:00,FALSE,11581,NA,NA,,,Alayna,10027,Spectrogram 1,1,200205,200208,0,15000,Greenish Warbler,grewar3,0.5369,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240214_113000.WAV,105
19.173,14001500,20240214_113000,2024-02-14 11:30:00,FALSE,11582,NA,NA,,,Alayna,10028,Spectrogram 1,1,200208,200211,0,15000,Greenish Warbler,grewar3,0.5175,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240214_113000.WAV,108
19.173,14001500,20240214_113000,2024-02-14 11:30:00,FALSE,11583,NA,NA,,,Alayna,10029,Spectrogram 1,1,200211,200214,0,15000,Greenish Warbler,grewar3,0.9319,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240214_113000.WAV,111
19.173,14001500,20240214_113000,2024-02-14 11:30:00,FALSE,11584,NA,NA,,,Alayna,10030,Spectrogram 1,1,200217,200220,0,15000,Greenish Warbler,grewar3,0.7105,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240214_113000.WAV,117
19.173,14001500,20240214_113000,2024-02-14 11:30:00,FALSE,11586,NA,NA,,,Alayna,10035,Spectrogram 1,1,200298,200301,0,15000,Greenish Warbler,grewar3,0.6306,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240214_113000.WAV,198
22.677,14001500,20240214_143000,2024-02-14 14:30:00,FALSE,11588,NA,NA,,,Alayna,10057,Spectrogram 1,1,200844,200847,0,15000,Greenish Warbler,grewar3,0.5631,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240214_143000.WAV,144
22.677,14001500,20240214_143000,2024-02-14 14:30:00,FALSE,11590,NA,NA,,,Alayna,10059,Spectrogram 1,1,200913,200916,0,15000,Greenish Warbler,grewar3,0.6976,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240214_143000.WAV,213
22.677,14001500,20240214_143000,2024-02-14 14:30:00,FALSE,11591,NA,NA,,,Alayna,10060,Spectrogram 1,1,200919,200922,0,15000,Greenish Warbler,grewar3,0.6172,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240214_143000.WAV,219
22.677,14001500,20240214_143000,2024-02-14 14:30:00,FALSE,11592,NA,NA,,,Alayna,10061,Spectrogram 1,1,200925,200928,0,15000,Greenish Warbler,grewar3,0.5407,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240214_143000.WAV,225
18.171,14001500,20240215_093000,2024-02-15 09:30:00,FALSE,11595,NA,NA,,,Alayna,10359,Spectrogram 1,1,206427,206430,0,15000,Greenish Warbler,grewar3,0.7493,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240215_093000.WAV,27
18.171,14001500,20240215_093000,2024-02-15 09:30:00,FALSE,11596,NA,NA,,,Alayna,10360,Spectrogram 1,1,206430,206433,0,15000,Greenish Warbler,grewar3,0.5106,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240215_093000.WAV,30
18.171,14001500,20240215_093000,2024-02-15 09:30:00,FALSE,11597,NA,NA,,,Alayna,10361,Spectrogram 1,1,206433,206436,0,15000,Greenish Warbler,grewar3,0.5641,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240215_093000.WAV,33
19.674,14001500,20240215_103000,2024-02-15 10:30:00,FALSE,11598,NA,NA,,,Alayna,10402,Spectrogram 1,1,206724,206727,0,15000,Greenish Warbler,grewar3,0.6904,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240215_103000.WAV,24
15.165,14001500,20240216_073000,2024-02-16 07:30:00,FALSE,11600,NA,NA,,,Alayna,10866,Spectrogram 1,1,213348,213351,0,15000,Greenish Warbler,grewar3,0.5559,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240216_073000.WAV,48
15.165,14001500,20240216_073000,2024-02-16 07:30:00,FALSE,11602,NA,NA,,,Alayna,10868,Spectrogram 1,1,213411,213414,0,15000,Greenish Warbler,grewar3,0.5251,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240216_073000.WAV,111
15.165,14001500,20240216_073000,2024-02-16 07:30:00,FALSE,11603,NA,NA,,,Alayna,10869,Spectrogram 1,1,213426,213429,0,15000,Greenish Warbler,grewar3,0.5259,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240216_073000.WAV,126
15.165,14001500,20240216_073000,2024-02-16 07:30:00,FALSE,11604,NA,NA,,,Alayna,10874,Spectrogram 1,1,213552,213555,0,15000,Greenish Warbler,grewar3,0.7367,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240216_073000.WAV,252
17.17,14001500,20240216_093000,2024-02-16 09:30:00,FALSE,11605,NA,NA,,,Alayna,10882,Spectrogram 1,1,213894,213897,0,15000,Greenish Warbler,grewar3,0.596,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240216_093000.WAV,294
18.672,14001500,20240216_103000,2024-02-16 10:30:00,FALSE,11606,NA,NA,,,Alayna,10896,Spectrogram 1,1,214104,214107,0,15000,Greenish Warbler,grewar3,0.8816,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240216_103000.WAV,204
18.672,14001500,20240216_103000,2024-02-16 10:30:00,FALSE,11607,NA,NA,,,Alayna,10900,Spectrogram 1,1,214143,214146,0,15000,Greenish Warbler,grewar3,0.5443,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240216_103000.WAV,243
18.672,14001500,20240216_103000,2024-02-16 10:30:00,TRUE,11608,TRUE,1,Greenish,,Alayna,10902,Spectrogram 1,1,214182,214185,0,15000,Greenish Warbler,grewar3,0.6241,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240216_103000.WAV,282
18.672,14001500,20240216_103000,2024-02-16 10:30:00,FALSE,11609,NA,NA,,,Alayna,10903,Spectrogram 1,1,214185,214188,0,15000,Greenish Warbler,grewar3,0.7153,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240216_103000.WAV,285
18.672,14001500,20240216_103000,2024-02-16 10:30:00,FALSE,11610,NA,NA,,,Alayna,10904,Spectrogram 1,1,214188,214191,0,15000,Greenish Warbler,grewar3,0.7006,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240216_103000.WAV,288
18.672,14001500,20240216_103000,2024-02-16 10:30:00,FALSE,11611,NA,NA,,,Alayna,10905,Spectrogram 1,1,214191,214194,0,15000,Greenish Warbler,grewar3,0.5084,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240216_103000.WAV,291
18.672,14001500,20240216_103000,2024-02-16 10:30:00,FALSE,11612,NA,NA,,,Alayna,10906,Spectrogram 1,1,214197,214200,0,15000,Greenish Warbler,grewar3,0.8759,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240216_103000.WAV,297
18.171,14001500,20240217_093000,2024-02-17 09:30:00,FALSE,11615,NA,NA,,,Alayna,11292,Spectrogram 1,1,221265,221268,0,15000,Greenish Warbler,grewar3,0.5634,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240217_093000.WAV,165
18.171,14001500,20240217_093000,2024-02-17 09:30:00,FALSE,11616,NA,NA,,,Alayna,11296,Spectrogram 1,1,221301,221304,0,15000,Greenish Warbler,grewar3,0.6478,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240217_093000.WAV,201
22.176,14001500,20240217_123000,2024-02-17 12:30:00,FALSE,11617,NA,NA,,,Alayna,11326,Spectrogram 1,1,221610,221613,0,15000,Greenish Warbler,grewar3,0.531,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240217_123000.WAV,210
22.176,14001500,20240217_123000,2024-02-17 12:30:00,FALSE,11618,NA,NA,,,Alayna,11327,Spectrogram 1,1,221616,221619,0,15000,Greenish Warbler,grewar3,0.5494,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240217_123000.WAV,216
20.675,14001500,20240217_113000,2024-02-17 11:30:00,FALSE,11619,NA,NA,,,Alayna,11397,Spectrogram 1,1,221937,221940,0,15000,Greenish Warbler,grewar3,0.5582,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240217_113000.WAV,237
20.675,14001500,20240217_113000,2024-02-17 11:30:00,FALSE,11620,NA,NA,,,Alayna,11398,Spectrogram 1,1,221943,221946,0,15000,Greenish Warbler,grewar3,0.6793,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240217_113000.WAV,243
20.675,14001500,20240217_113000,2024-02-17 11:30:00,FALSE,11621,NA,NA,,,Alayna,11399,Spectrogram 1,1,221946,221949,0,15000,Greenish Warbler,grewar3,0.6309,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240217_113000.WAV,246
20.675,14001500,20240217_113000,2024-02-17 11:30:00,FALSE,11623,NA,NA,,,Alayna,11401,Spectrogram 1,1,221952,221955,0,15000,Greenish Warbler,grewar3,0.8349,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240217_113000.WAV,252
20.675,14001500,20240217_113000,2024-02-17 11:30:00,FALSE,11624,NA,NA,,,Alayna,11402,Spectrogram 1,1,221955,221958,0,15000,Greenish Warbler,grewar3,0.7077,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240217_113000.WAV,255
20.675,14001500,20240217_113000,2024-02-17 11:30:00,FALSE,11625,NA,NA,,,Alayna,11403,Spectrogram 1,1,221958,221961,0,15000,Greenish Warbler,grewar3,0.6186,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240217_113000.WAV,258
20.675,14001500,20240217_113000,2024-02-17 11:30:00,FALSE,11627,NA,NA,,,Alayna,11405,Spectrogram 1,1,221961,221964,0,15000,Greenish Warbler,grewar3,0.5236,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240217_113000.WAV,261
20.675,14001500,20240217_113000,2024-02-17 11:30:00,FALSE,11628,NA,NA,,,Alayna,11406,Spectrogram 1,1,221964,221967,0,15000,Greenish Warbler,grewar3,0.8478,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240217_113000.WAV,264
20.675,14001500,20240217_113000,2024-02-17 11:30:00,FALSE,11629,NA,NA,,,Alayna,11407,Spectrogram 1,1,221967,221970,0,15000,Greenish Warbler,grewar3,0.5816,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240217_113000.WAV,267
23.677,14001500,20240217_143000,2024-02-17 14:30:00,FALSE,11630,NA,NA,,,Alayna,11448,Spectrogram 1,1,222375,222378,0,15000,Greenish Warbler,grewar3,0.5632,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240217_143000.WAV,75
23.677,14001500,20240217_143000,2024-02-17 14:30:00,FALSE,11631,NA,NA,,,Alayna,11451,Spectrogram 1,1,222483,222486,0,15000,Greenish Warbler,grewar3,0.5222,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240217_143000.WAV,183
23.677,14001500,20240217_143000,2024-02-17 14:30:00,FALSE,11632,NA,NA,,,Alayna,11452,Spectrogram 1,1,222486,222489,0,15000,Greenish Warbler,grewar3,0.7924,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240217_143000.WAV,186
23.677,14001500,20240217_143000,2024-02-17 14:30:00,FALSE,11633,NA,NA,,,Alayna,11454,Spectrogram 1,1,222495,222498,0,15000,Greenish Warbler,grewar3,0.514,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240217_143000.WAV,195
23.677,14001500,20240217_143000,2024-02-17 14:30:00,FALSE,11634,NA,NA,,,Alayna,11455,Spectrogram 1,1,222498,222501,0,15000,Greenish Warbler,grewar3,0.6371,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240217_143000.WAV,198
23.677,14001500,20240217_143000,2024-02-17 14:30:00,FALSE,11635,NA,NA,,,Alayna,11457,Spectrogram 1,1,222504,222507,0,15000,Greenish Warbler,grewar3,0.5676,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240217_143000.WAV,204
23.677,14001500,20240217_143000,2024-02-17 14:30:00,TRUE,11636,TRUE,1,Greenish,,Alayna,11458,Spectrogram 1,1,222507,222510,0,15000,Greenish Warbler,grewar3,0.7337,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240217_143000.WAV,207
23.677,14001500,20240217_143000,2024-02-17 14:30:00,FALSE,11637,NA,NA,,,Alayna,11459,Spectrogram 1,1,222513,222516,0,15000,Greenish Warbler,grewar3,0.6569,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_1400_1500_10088/20240217_143000.WAV,213
